Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.013188,-0.05000,8.00000,5.0850811005,2.6144979000,5.084,3.421,3.6160,1.140,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.229e-03,5.158e-03,-1.000,1.329e-02,-3.782,-3.446,-2.717,-4.278
0.013188,-0.05000,8.00000,5.0896434784,2.6145205498,5.089,3.380,3.6199,1.196,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.229e-03,5.158e-03,-1.000,1.329e-02,-3.681,-3.370,-2.657,-4.190
0.013188,-0.05000,8.00000,5.0938119888,2.6145412922,5.093,3.340,3.6237,1.251,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.229e-03,5.158e-03,-1.000,1.329e-02,-3.581,-3.292,-2.595,-4.102
0.013188,-0.05000,8.00000,5.0980815887,2.6145622730,5.097,3.300,3.6276,1.308,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.229e-03,5.158e-03,-1.000,1.329e-02,-3.481,-3.214,-2.533,-4.013
0.013188,-0.05000,8.00000,5.1022543907,2.6145830154,5.101,3.264,3.6314,1.359,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.229e-03,5.158e-03,-1.000,1.329e-02,-3.390,-3.144,-2.478,-3.933
0.013188,-0.05000,8.00000,5.1077141762,2.6146097183,5.107,3.223,3.6359,1.418,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.867e-01,3.000e-01,1.495e-03,2.228e-03,5.159e-03,-1.000,1.329e-02,-3.288,-3.066,-2.416,-3.843
0.013188,-0.05000,8.00000,5.1151394844,2.6146461964,5.114,3.183,3.6412,1.481,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.868e-01,2.999e-01,1.496e-03,2.228e-03,5.159e-03,-1.000,1.329e-02,-3.187,-2.992,-2.362,-3.755
0.013188,-0.05000,8.00000,5.1250739098,2.6146948338,5.124,3.153,3.6472,1.535,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.868e-01,2.999e-01,1.496e-03,2.228e-03,5.159e-03,-1.000,1.329e-02,-3.113,-2.947,-2.335,-3.696
0.013188,-0.05000,8.00000,5.1321911812,2.6147296429,5.131,3.145,3.6512,1.559,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.868e-01,2.999e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.094,-2.946,-2.346,-3.686
0.013188,-0.05000,8.00000,5.1412630081,2.6147735119,5.140,3.168,3.6586,1.568,4,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.868e-01,2.999e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.150,-3.036,-2.457,-3.759
0.013188,-0.05000,8.00000,5.1457195282,2.6147952080,5.145,3.188,3.6640,1.569,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.200,-3.107,-2.543,-3.819
0.013188,-0.05000,8.00000,5.1478242874,2.6148054600,5.147,3.204,3.6683,1.571,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.241,-3.165,-2.610,-3.869
0.013188,-0.05000,8.00000,5.1494374275,2.6148130894,5.149,3.219,3.6728,1.573,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.278,-3.218,-2.673,-3.915
0.013188,-0.05000,8.00000,5.1508235931,2.6148197651,5.150,3.234,3.6783,1.581,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.315,-3.274,-2.741,-3.960
0.013188,-0.05000,8.00000,5.1518554688,2.6148247719,5.151,3.246,3.6837,1.591,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.345,-3.319,-2.798,-3.996
0.013188,-0.05000,8.00000,5.1527409554,2.6148290634,5.152,3.256,3.6891,1.602,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.370,-3.362,-2.854,-4.027
0.013188,-0.05000,8.00000,5.1535687447,2.6148331165,5.153,3.265,3.6946,1.615,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.394,-3.401,-2.907,-4.054
0.013188,-0.05000,8.00000,5.1543784142,2.6148369312,5.154,3.274,3.7007,1.631,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.415,-3.440,-2.961,-4.080
0.013188,-0.05000,8.00000,5.1552343369,2.6148409843,5.154,3.283,3.7084,1.653,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.437,-3.481,-3.022,-4.104
0.013188,-0.05000,8.00000,5.1561532021,2.6148455143,5.155,3.291,3.7180,1.683,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.159e-03,-1.000,1.329e-02,-3.458,-3.525,-3.091,-4.125
0.013188,-0.05000,8.00000,5.1571531296,2.6148502827,5.156,3.300,3.7297,1.722,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.227e-03,5.160e-03,-1.000,1.329e-02,-3.479,-3.569,-3.165,-4.142
0.013188,-0.05000,8.00000,5.1582579613,2.6148555279,5.157,3.308,3.7431,1.767,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.499,-3.613,-3.242,-4.151
0.013188,-0.05000,8.00000,5.1595258713,2.6148617268,5.159,3.315,3.7571,1.816,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.518,-3.651,-3.315,-4.154
0.013188,-0.05000,8.00000,5.1613640785,2.6148705482,5.160,3.324,3.7729,1.870,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.540,-3.690,-3.395,-4.148
0.013188,-0.05000,8.00000,5.1635861397,2.6148812771,5.163,3.331,3.7857,1.914,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.558,-3.720,-3.457,-4.139
0.013188,-0.05000,8.00000,5.1682300568,2.6149034500,5.167,3.340,3.7980,1.955,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.581,-3.750,-3.516,-4.134
0.013188,-0.05000,8.00000,5.1696801186,2.6149103642,5.169,3.341,3.7969,1.950,5,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.869e-01,2.998e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.583,-3.751,-3.515,-4.139
0.013188,-0.05000,8.00000,5.1819210052,2.6149687767,5.181,3.348,3.7869,1.904,6,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.870e-01,2.997e-01,1.496e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.601,-3.763,-3.504,-4.179
0.013188,-0.05000,8.00000,5.2045097351,2.6150758266,5.204,3.368,3.7805,1.860,6,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.870e-01,2.997e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.329e-02,-3.650,-3.809,-3.534,-4.243
0.013188,-0.05000,8.00000,5.2205014229,2.6151509285,5.220,3.380,3.7718,1.815,6,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.870e-01,2.997e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.680,-3.830,-3.532,-4.292
0.013188,-0.05000,8.00000,5.2299456596,2.6151950359,5.229,3.384,3.7594,1.762,6,0.000,0.386,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.690,-3.827,-3.496,-4.325
0.013188,-0.05000,8.00000,5.2365574837,2.6152257919,5.236,3.385,3.7475,1.714,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.694,-3.815,-3.455,-4.344
0.013188,-0.05000,8.00000,5.2414975166,2.6152486801,5.241,3.385,3.7353,1.666,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.692,-3.794,-3.402,-4.354
0.013188,-0.05000,8.00000,5.2463831902,2.6152713299,5.246,3.382,3.7210,1.612,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.685,-3.760,-3.331,-4.355
0.013188,-0.05000,8.00000,5.2503676414,2.6152896881,5.250,3.378,3.7076,1.563,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.674,-3.717,-3.254,-4.344
0.013188,-0.05000,8.00000,5.2536563873,2.6153049469,5.253,3.372,3.6968,1.526,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.660,-3.674,-3.183,-4.325
0.013188,-0.05000,8.00000,5.2561130524,2.6153161526,5.256,3.366,3.6894,1.502,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.646,-3.639,-3.128,-4.306
0.013188,-0.05000,8.00000,5.2581381798,2.6153254509,5.258,3.359,3.6830,1.483,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.628,-3.602,-3.075,-4.282
0.013188,-0.05000,8.00000,5.2600417137,2.6153342724,5.260,3.352,3.6771,1.468,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.609,-3.564,-3.025,-4.255
0.013188,-0.05000,8.00000,5.2619180679,2.6153428555,5.261,3.342,3.6711,1.453,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.586,-3.521,-2.969,-4.223
0.013188,-0.05000,8.00000,5.2638273239,2.6153516769,5.263,3.333,3.6654,1.441,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.561,-3.476,-2.911,-4.187
0.013188,-0.05000,8.00000,5.2665133476,2.6153640747,5.266,3.319,3.6586,1.427,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.160e-03,-1.000,1.330e-02,-3.527,-3.415,-2.835,-4.138
0.013188,-0.05000,8.00000,5.2692723274,2.6153767109,5.269,3.310,3.6528,1.413,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.505,-3.367,-2.770,-4.103
0.013188,-0.05000,8.00000,5.2712044716,2.6153855324,5.271,3.304,3.6490,1.404,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.871e-01,2.996e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.489,-3.333,-2.725,-4.079
0.013188,-0.05000,8.00000,5.2748675346,2.6154022217,5.274,3.305,3.6421,1.376,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.492,-3.302,-2.672,-4.065
0.013188,-0.05000,8.00000,5.2788162231,2.6154203415,5.278,3.336,3.6327,1.307,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.570,-3.332,-2.668,-4.118
0.013188,-0.05000,8.00000,5.2797002792,2.6154241562,5.279,3.366,3.6279,1.259,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.644,-3.379,-2.698,-4.178
0.013188,-0.05000,8.00000,5.2797660828,2.6154246330,5.279,3.372,3.6271,1.249,6,0.000,0.387,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.660,-3.391,-2.706,-4.192
0.013188,-0.05000,8.00000,5.2798933983,2.6154251099,5.280,3.394,3.6246,1.217,7,0.000,0.387,19.09,14.45,10.25,7.50,6.17,4,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.715,-3.431,-2.736,-4.239
0.013188,-0.05000,8.00000,5.2803387642,2.6154272556,5.280,3.412,3.6230,1.192,7,0.000,0.387,20.13,15.11,10.70,7.83,6.44,4,-1e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.761,-3.467,-2.766,-4.280
0.013188,-0.05000,8.00000,5.2812089920,2.6154310703,5.281,3.426,3.6209,1.170,7,0.000,0.387,21.13,15.74,11.12,8.15,6.70,4,-1.33e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.796,-3.491,-2.781,-4.309
0.013188,-0.05000,8.00000,5.2815723419,2.6154327393,5.281,3.461,3.6173,1.121,7,0.000,0.387,23.45,17.19,12.10,8.87,7.30,4,-1.73e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.882,-3.554,-2.829,-4.383
0.013188,-0.05000,8.00000,5.2819380760,2.6154344082,5.282,3.499,3.6135,1.068,7,0.000,0.387,26.28,18.92,13.26,9.73,8.01,4,-1.73e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-3.977,-3.626,-2.884,-4.465
0.013188,-0.05000,8.00000,5.2823901176,2.6154365540,5.282,3.537,3.6098,1.015,7,0.000,0.387,29.46,20.83,14.53,10.69,8.80,4,-1.74e-30,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.330e-02,-4.073,-3.698,-2.940,-4.549
0.013188,-0.05000,8.00000,5.2829394341,2.6154389381,5.283,3.576,3.6060,0.961,7,0.000,0.387,33.05,22.95,15.94,11.74,9.67,4,-8.1e-28,0.00,6.872e-01,2.995e-01,1.497e-03,2.226e-03,5.159e-03,-1.000,1.331e-02,-4.169,-3.769,-2.991,-4.631
0.013188,-0.05000,8.00000,5.2835869789,2.6154420376,5.283,3.615,3.6022,0.907,7,0.000,0.386,37.11,25.30,17.50,12.91,10.63,4,-4.21e-21,0.00,6.872e-01,2.995e-01,1.496e-03,2.226e-03,5.159e-03,-1.000,1.334e-02,-4.266,-3.839,-3.041,-4.713
0.013188,-0.05000,8.00000,5.2843313217,2.6154453754,5.284,3.653,3.5985,0.854,7,0.000,0.386,41.64,27.88,19.20,14.18,11.68,4,-1.23e-14,0.00,6.872e-01,2.995e-01,1.495e-03,2.228e-03,5.159e-03,-1.000,1.336e-02,-4.364,-3.908,-3.091,-4.796
0.013188,-0.05000,8.00000,5.2851729393,2.6154491901,5.285,3.693,3.5948,0.799,7,0.000,0.385,46.85,30.79,21.11,15.61,12.87,4,-5.55e-09,0.00,6.872e-01,2.994e-01,1.490e-03,2.232e-03,5.159e-03,-1.000,1.339e-02,-4.463,-3.978,-3.138,-4.879
0.013188,-0.05000,8.00000,5.2860689163,2.6154532433,5.285,3.735,3.5909,0.742,7,0.000,0.383,52.97,34.14,23.30,17.26,14.23,4,-6.87e-09,0.00,6.872e-01,2.994e-01,1.482e-03,2.241e-03,5.159e-03,-1.000,1.340e-02,-4.568,-4.052,-3.189,-4.966
0.013188,-0.05000,8.00000,5.2869234085,2.6154570580,5.286,3.778,3.5868,0.682,7,0.000,0.381,60.17,38.01,25.82,19.15,15.79,4,-9.23e-09,0.00,6.872e-01,2.994e-01,1.475e-03,2.251e-03,5.159e-03,-1.000,1.340e-02,-4.676,-4.124,-3.232,-5.054
0.013188,-0.05000,8.00000,5.2876696587,2.6154606342,5.286,3.821,3.5827,0.623,7,0.000,0.379,68.32,42.31,28.60,21.25,17.52,4,-1.35e-08,0.00,6.872e-01,2.994e-01,1.468e-03,2.259e-03,5.159e-03,-1.000,1.340e-02,-4.783,-4.193,-3.272,-5.140
0.013188,-0.05000,8.00000,5.2883257866,2.6154634953,5.286,3.863,3.5786,0.564,7,0.000,0.378,77.51,47.05,31.65,23.56,19.43,4,-2.07e-08,0.00,6.872e-01,2.994e-01,1.463e-03,2.266e-03,5.159e-03,-1.000,1.339e-02,-4.888,-4.259,-3.304,-5.223
0.013188,-0.05000,8.00000,5.2889194489,2.6154661179,5.286,3.905,3.5744,0.506,7,0.000,0.377,87.88,52.30,35.02,26.10,21.54,4,-3.17e-08,0.00,6.871e-01,2.994e-01,1.458e-03,2.273e-03,5.157e-03,-1.000,1.341e-02,-4.993,-4.317,-3.323,-5.301
0.013188,-0.05000,8.00000,5.2894721031,2.6154687405,5.286,3.947,3.5702,0.447,7,0.000,0.376,99.71,58.18,38.76,28.94,23.88,3,-4.9e-08,0.00,6.871e-01,2.995e-01,1.455e-03,2.280e-03,5.153e-03,-1.000,1.341e-02,-5.098,-4.375,-3.339,-5.379
0.013188,-0.05000,8.00000,5.2899866104,2.6154711246,5.285,3.989,3.5659,0.388,7,0.000,0.376,113.12,64.70,42.90,32.08,26.48,3,-7.55e-08,0.00,6.870e-01,2.996e-01,1.451e-03,2.291e-03,5.146e-03,-1.000,1.342e-02,-5.202,-4.422,-3.330,-5.451
0.013188,-0.05000,8.00000,5.2904477119,2.6154730320,5.284,4.027,3.5619,0.333,7,0.000,0.376,127.25,71.45,47.17,35.32,29.16,3,-1.12e-07,0.00,6.866e-01,3.000e-01,1.447e-03,2.306e-03,5.134e-03,-1.000,1.341e-02,-5.298,-4.465,-3.319,-5.517
0.013188,-0.05000,8.00000,5.2909269333,2.6154754162,5.281,4.067,3.5576,0.277,7,0.000,0.376,143.61,79.11,51.98,38.99,32.20,3,-1.68e-07,0.00,6.824e-01,3.042e-01,1.437e-03,2.351e-03,5.097e-03,-1.000,1.340e-02,-5.396,-4.500,-3.288,-5.578
0.013188,-0.05000,8.00000,5.2913284302,2.6154770851,5.278,4.108,3.5524,0.214,7,0.000,0.376,164.28,88.60,57.93,43.52,35.95,3,-2.59e-07,0.00,6.593e-01,3.273e-01,1.391e-03,2.559e-03,4.927e-03,-1.000,1.339e-02,-5.501,-4.521,-3.219,-5.634
0.013188,-0.05000,8.00000,5.2915830612,2.6154782772,5.275,4.148,3.5471,0.153,7,0.000,0.376,187.28,98.95,64.37,48.44,40.03,3,-3.91e-07,0.00,6.387e-01,3.480e-01,1.349e-03,2.741e-03,4.778e-03,-1.000,1.338e-02,-5.600,-4.527,-3.115,-5.674
0.013188,-0.05000,8.00000,5.2917866707,2.6154792309,5.271,4.188,3.5418,0.091,7,0.000,0.376,213.60,110.55,71.55,53.93,44.58,3,-5.95e-07,0.00,6.281e-01,3.586e-01,1.329e-03,2.833e-03,4.702e-03,-1.000,1.339e-02,-5.700,-4.526,-2.995,-5.710
0.013188,-0.05000,8.00000,5.2919688225,2.6154799461,5.265,4.228,3.5367,0.031,7,0.000,0.377,243.19,123.33,79.44,59.97,49.58,3,-8.98e-07,0.01,6.235e-01,3.631e-01,1.320e-03,2.874e-03,4.669e-03,-1.000,1.339e-02,-5.799,-4.513,-2.851,-5.733
0.013188,-0.05000,8.00000,5.2921400070,2.6154808998,5.257,4.267,3.5316,-0.030,7,0.000,0.377,276.63,137.50,88.12,66.64,55.11,2,-1.37e-06,0.02,6.208e-01,3.658e-01,1.315e-03,2.897e-03,4.650e-03,-1.000,1.336e-02,-5.898,-4.485,-2.677,-5.744
0.013188,-0.05000,8.00000,5.2923011780,2.6154816151,5.245,4.304,3.5267,-0.088,7,0.000,0.377,312.80,152.55,97.31,73.71,60.97,2,-2.03e-06,0.04,6.190e-01,3.676e-01,1.311e-03,2.913e-03,4.637e-03,-1.000,1.337e-02,-5.991,-4.424,-2.453,-5.720
0.013188,-0.05000,8.00000,5.2924780846,2.6154823303,5.226,4.343,3.5212,-0.150,7,0.000,0.377,357.15,170.67,108.31,82.19,68.00,2,-3.06e-06,0.07,6.177e-01,3.690e-01,1.309e-03,2.925e-03,4.628e-03,-1.000,1.334e-02,-6.088,-4.322,-2.150,-5.662
0.013188,-0.05000,8.00000,5.2926559448,2.6154830456,5.196,4.379,3.5159,-0.209,7,0.000,0.377,391.95,189.66,119.78,91.05,75.35,2,-4.55e-06,0.12,6.170e-01,3.696e-01,1.307e-03,2.930e-03,4.623e-03,-1.000,1.338e-02,-6.177,-4.154,-1.749,-5.540
0.013188,-0.05000,8.00000,5.2929263115,2.6154844761,5.128,4.385,3.5140,-0.229,7,0.000,0.377,402.07,195.81,123.45,93.93,77.73,2,-5.06e-06,0.14,6.167e-01,3.699e-01,1.307e-03,2.933e-03,4.621e-03,-1.000,1.338e-02,-6.192,-4.070,-1.575,-5.473
0.013188,-0.05000,8.00000,5.2929835320,2.6154847145,5.114,4.359,3.5173,-0.191,7,0.000,0.377,380.37,182.84,115.62,87.89,72.72,2,-3.89e-06,0.09,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.338e-02,-6.128,-4.197,-1.868,-5.568
0.013188,-0.05000,8.00000,5.2929992676,2.6154847145,5.112,4.333,3.5208,-0.151,7,0.000,0.377,354.20,169.94,107.81,81.87,67.73,2,-2.96e-06,0.06,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.062,-4.289,-2.107,-5.630
0.013188,-0.05000,8.00000,5.2930102348,2.6154847145,5.110,4.311,3.5236,-0.118,7,0.000,0.377,330.21,160.16,101.88,77.30,63.93,2,-2.36e-06,0.04,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.007,-4.344,-2.269,-5.662
0.013188,-0.05000,8.00000,5.2930264473,2.6154849529,5.108,4.291,3.5261,-0.089,7,0.000,0.377,309.92,151.80,96.79,73.38,60.69,2,-1.93e-06,0.03,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-5.958,-4.379,-2.393,-5.678
0.013188,-0.05000,8.00000,5.2930397987,2.6154849529,5.107,4.281,3.5274,-0.074,7,0.000,0.377,300.30,147.80,94.36,71.51,59.14,2,-1.74e-06,0.03,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-5.934,-4.396,-2.453,-5.686
0.013188,-0.05000,8.00000,5.2930598259,2.6154849529,5.105,4.274,3.5282,-0.063,7,0.000,0.377,293.62,145.02,92.66,70.20,58.05,2,-1.62e-06,0.03,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-5.915,-4.406,-2.492,-5.690
0.013188,-0.05000,8.00000,5.2931251526,2.6154851913,5.099,4.327,3.5213,-0.144,7,0.000,0.377,348.87,167.83,106.53,80.89,66.91,2,-2.83e-06,0.06,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.048,-4.296,-2.135,-5.633
0.013188,-0.05000,8.00000,5.2931537628,2.6154854298,5.095,4.334,3.5203,-0.156,7,0.000,0.377,357.54,171.37,108.67,82.54,68.28,2,-3.06e-06,0.07,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.066,-4.273,-2.072,-5.619
0.013188,-0.05000,8.00000,5.2931733131,2.6154854298,5.092,4.326,3.5213,-0.144,7,0.000,0.377,348.70,167.78,106.50,80.87,66.89,2,-2.81e-06,0.06,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.046,-4.296,-2.135,-5.633
0.013188,-0.05000,8.00000,5.2931790352,2.6154854298,5.091,4.324,3.5216,-0.141,7,0.000,0.377,345.86,166.63,105.80,80.33,66.45,2,-2.73e-06,0.06,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.040,-4.303,-2.154,-5.637
0.013188,-0.05000,8.00000,5.2931895256,2.6154856682,5.090,4.341,3.5192,-0.168,7,0.905,0.377,366.45,175.00,110.86,84.24,69.69,2,-3.29e-06,0.08,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.083,-4.245,-2.001,-5.599
0.013188,-0.05000,8.00000,5.2932095528,2.6154856682,5.086,4.365,3.5160,-0.205,7,0.905,0.377,387.63,187.20,118.23,89.93,74.41,2,-4.23e-06,0.11,6.167e-01,3.700e-01,1.307e-03,2.934e-03,4.621e-03,-1.000,1.339e-02,-6.144,-4.144,-1.754,-5.526
